Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
ALICON,ALICON CASTALLOY LTD,898.15,INR,0.6838181716271535,4384,0.5241135260502594,14681918016,INR,31.86024980223694,28.1903,INR,-25.168495183387,0.778902859686213,Producer manufacturing,Strong buy
BOROSCI,BOROSIL SCIENTIFIC LTD,165.16,INR,2.4375116293493813,358280,0.7024764707243303,14680525746.5,INR,54.67244860803071,3.0209,INR,,0,Process industries,
BHARATWIRE,BHARAT WIRE ROPES LTD.,213.79,INR,0.26732951880686295,110935,0.31142857383483435,14653109655,INR,20.17039021812967,10.5992,INR,-25.14372077912906,0,Producer manufacturing,
FAZE3Q,FAZE THREE LTD,598.45,INR,0.8425309630128907,45823,0.6153893674340399,14642469453,INR,35.787755199674685,16.7222,INR,-12.713815188512312,0,Process industries,
HITECHGEAR,THE HI-TECH GEARS LTD,731.7,INR,-1.9694533762057789,1319,0.7000318437532997,14562864084,INR,34.095992544268405,21.46,INR,-64.66326362588507,0.645244547683572,Producer manufacturing,
SPORTKING,SPORTKING INDIA LTD,112.98,INR,0.3909720988093102,161849,0.8350337652903445,14403611200,INR,13.190123168524897,8.5655,INR,56.81984621017943,0.441111601235113,Process industries,
RIIL,RELIANCE INDUSTRIAL INFRA,953.2,INR,0.2207969719272445,69849,0.5204533261802575,14402380180,INR,120.32770743653509,7.9217,INR,-10.185825557533356,0.366953239672887,Industrial services,
IMPAL,IND MOTOR PART & ACC LTD,1152.4,INR,0.2522836015659061,4323,0.5808375992583341,14383824082,INR,17.18753262558801,67.0486,INR,13.214167516564556,2.42939568782265,Distribution services,
GRPLTD,GRP LTD,2671.2,INR,-0.8426444931140826,1600,0.2901915264074289,14340530435,INR,46.403115776746674,57.5651,INR,35.62344503920386,0.348662067426595,Producer manufacturing,Strong buy
AGARIND,AGARWAL INDS CORP LTD.,957.4,INR,-0.2708333333333357,12632,0.7187359532980945,14306377874,INR,12.378176966299398,77.3458,INR,5.926161279454811,0.313659888127973,Process industries,
YUKEN,YUKEN INDIA LTD,1098.3,INR,-2.8311067858090775,13648,1.1138769414088323,14227200317,INR,57.99910226282576,18.9365,INR,30.128984820060335,0.137061403508772,Producer manufacturing,
ALLDIGI,ALLDIGI TECH LTD,928.65,INR,0.7267205379901223,4361,0.9294940108274009,14189167695,INR,16.987738242670474,54.6659,INR,30.158764172821513,4.83273371637223,Commercial services,Strong buy
RMDRIP,R M DRIP & SPRINK SYS LTD,566.9,INR,-3.176771989752352,7500,1.1583011583011582,14161162350,INR,57.07870598777675,9.9319,INR,300.5444426520407,0,Producer manufacturing,
MUFIN,MUFIN GREEN FINANCE LTD,86.33,INR,7.402338890271215,1926856,6.558880134741107,14128820481,INR,71.68479614713942,1.2043,INR,36.35643115942028,0,Finance,
ARISINFRA,ARISINFRA SOLUTIONS LTD,172.58,INR,7.808595702148925,3887536,,13993026978,INR,,,,,0,Technology services,
SWANDEF,SWAN DEFENCE N HEVY IND L,251.98,INR,4.996041501729231,212,0.5458290422245109,13950232142,INR,,-216.4829,INR,99.16987428867802,0,Producer manufacturing,
GNA,GNA AXLES LTD,324.45,INR,-0.2766251728907435,27697,0.6703974168750287,13939631736,INR,13.006145298425793,24.9459,INR,7.1720404700019476,0.923929781336618,Producer manufacturing,Strong buy
AURUM,AURUM PROPTECH LTD,194.22,INR,-1.160305343511451,23466,0.3086198121135841,13873444906,INR,,-6.0859,INR,34.06820791714515,0,Technology services,Strong buy
AYMSYNTEX,AYM SYNTEX LTD,236.5,INR,-0.7303559435863033,10160,0.20029926602936277,13869072825,INR,109.42994632611511,2.1612,INR,476.32000000000005,0,Process industries,
ELECTHERM,ELECTROTHERM (I) LTD.,1075.2,INR,-1.7454080233939424,14576,0.6880989472690365,13723372984,INR,3.0984912146016397,347.0076,INR,39.3455960126348,0,Non-energy minerals,
AIMTRON,AIMTRON ELECTRONICS LTD,669.35,INR,0.36737142000300577,26000,0.254602428515472,13663993763.75,INR,50.93987823439878,13.14,INR,,0,Electronic technology,
HEUBACHIND,HEUBACH COLORANTS IND LTD,586.65,INR,-0.05111167901866739,18469,0.4713307200751357,13575560383,INR,29.032880671470426,20.2064,INR,4.785413511999828,0,Process industries,
AMNPLST,AMINES & PLASTICIZERS LTD,243.93,INR,1.654442407067844,9181,0.9539791560593939,13449638944,INR,32.72251660071098,7.4545,INR,2.9783530646921528,0.204540805890775,Process industries,
DSSL,DYNACONS SYS & SOLN LTD,1056.2,INR,-0.1418171504207242,17709,0.7328185519912603,13426495745,INR,18.56434773438324,56.894,INR,,0.0947777461851957,Technology services,
GTPL,GTPL HATHWAY LTD,118.29,INR,-1.8258776661963554,36024,0.19645825425703178,13332493212,INR,27.754575316752703,4.262,INR,-55.20332979472572,3.37410375369043,Communications,
CONTROLPR,CONTROL PRINT LTD,828.45,INR,0.38167938931298817,20681,0.4812243169411622,13251204767,INR,13.243460996172994,62.5554,INR,85.35592376617834,1.08630054315027,Electronic technology,
TEXINFRA,TEXMACO INFRA & HOLDG LTD,103.79,INR,0.7572080380545589,114361,0.7096829043376132,13239622892,INR,,-0.5442,INR,-229.14095870906502,0.14436958614052,Utilities,
GODAVARIB,GODAVARI BIOREFINERIES L,256.75,INR,4.9973418394471025,600047,22.13289021839763,13234107654,INR,,-8.7451,INR,,0,Process industries,
YATRA,YATRA ONLINE LTD,83.91,INR,-1.1078373600471394,310269,1.1793219836482434,13158991242,INR,36.00051484468852,2.3308,INR,,0,Consumer services,Strong buy
KELLTONTEC,KELLTON TECH SOL LTD,134.89,INR,4.801491725584631,3123464,4.615755194132906,13154629763,INR,16.685840105886864,8.0841,INR,22.332521223310074,0,Technology services,
SALASAR,SALASAR TECHNO ENGG. LTD.,7.57,INR,2.574525745257458,14743877,0.674423818992688,13071651192,INR,48.46350832266325,0.1562,INR,-53.75962107756068,0,Producer manufacturing,
ONEPOINT,ONE POINT ONE SOL LTD,49.73,INR,-0.3606491685033054,132786,0.30680556319312907,13053061015,INR,37.67424242424242,1.32,INR,16.18695537364668,0,Commercial services,
VHL,VARDHMAN HOLDINGS LTD,4091.2,INR,-0.8794669897032146,985,1.4409011117612638,13001200110,INR,5.060773316642216,808.414,INR,39.53933140690458,0.122740048850539,Finance,
ASIANENE,ASIAN ENERGY SERVICES LTD,289.95,INR,0.8521739130434743,23070,0.28524479493161914,12986827104,INR,30.456932773109244,9.52,INR,51.51756298642389,0,Energy minerals,
DPSCLTD,DPSC LTD,13.3,INR,2.0721412125863496,339828,1.0999734578011247,12951402023,INR,163.3906633906634,0.0814,INR,-53.85487528344671,0.37593984962406,Utilities,
5PAISA,5PAISA CAPITAL LTD,413.6,INR,-0.874775314559611,35568,1.2292336988640096,12930282356,INR,19.059907834101384,21.7,INR,24.54944096241707,0,Finance,
MICEL,MIC ELECTRONICS LTD,53.62,INR,-0.24186046511628384,1673193,0.7122608912050566,12913400156,INR,138.48140495867767,0.3872,INR,-86.315119813388,0,Health technology,
IRMENERGY,IRM ENERGY LTD,313.7,INR,0.6416426050689766,103298,0.35871458927078825,12909162448.8,INR,28.492538533501666,11.0099,INR,-47.23951369820344,0.477099236641221,Energy minerals,
TBZ,TRIB BHIMJI ZAVERI LTD,194.59,INR,2.9794665537679905,1065412,5.749560719944394,12899027833,INR,18.991987038717927,10.2459,INR,25.619459804077838,0.90532850491464,Consumer durables,
KOKUYOCMLN,KOKUYO CAMLIN LTD,128.73,INR,0.4682744088035545,96763,0.25451081177120727,12894054116,INR,220.42808219178082,0.584,INR,-86.63584979061307,0.388953714507974,Consumer durables,
FAIRCHEMOR,FAIRCHEM ORGANICS LTD,987.7,INR,-0.5437518880273866,6185,0.24641925137950954,12890693607,INR,58.51233990118601,16.8802,INR,-45.72998414999952,0.757575757575758,Process industries,
BUTTERFLY,BTRFLY GANDHI APPL LTD,719.35,INR,-0.12495661228739705,4053,0.15100933701945646,12867020639,INR,39.53819432993657,18.1938,INR,340.1974305001089,0,Consumer durables,
OMINFRAL,OM INFRA LTD,133.84,INR,1.0265700483091893,160001,0.35316785168455594,12866188600,INR,37.16435731541388,3.6013,INR,-26.620889196788784,0.374251497005988,Industrial services,
RGL,RENAISSANCE GLOBAL LTD,120.16,INR,-0.18275461040039778,183042,0.5744272814829251,12861429434,INR,15.720752544679069,7.6434,INR,1.1593742555387931,0,Consumer durables,
STERTOOLS,STERLING TOOLS LTD,355.5,INR,-0.9335376898425588,77103,0.35749092861494575,12849050381,INR,22.149532710280372,16.05,INR,4.432356462443394,0.563221627710504,Producer manufacturing,Strong buy
MANAKCOAT,MAN COAT METAL & IND LTD,139.12,INR,5.698222154687737,352227,2.7175388176294724,12829215176,INR,67.0716420788738,2.0742,INR,24.546655458148184,0.0362976406533575,Non-energy minerals,
NELCAST,NELCAST LTD,147.32,INR,-0.5401026194977122,86434,0.2541401343178566,12806577176,INR,34.34272792969205,4.2897,INR,-31.409795174365623,0.271739130434783,Non-energy minerals,
DECCANCE,DECCAN CEMENTS LTD,907.95,INR,-0.06053935057787061,59949,0.3862399637140991,12747524926,INR,169.03099692823233,5.3715,INR,-79.80790917976091,0.329652216911159,Non-energy minerals,Strong sell
TNPL,TAMILNADU NEWSPRT & PAPER,183.52,INR,8.341696676309123,1182250,9.1562750979522,12727829250,INR,338.0364708049364,0.5429,INR,-98.19495425045218,2.17509516041327,Process industries,
INDORAMA,INDO RAMA SYNTHETICS LTD,48.03,INR,-1.436486763800525,165584,1.6419491105249588,12716211051,INR,896.0820895522388,0.0536,INR,,0,Process industries,
AFSL,ABANS FINANCIAL SRVCS LTD,251.39,INR,3.0160226201696454,85030,1.508332815950757,12715730043.6,INR,12.232375725018489,20.5512,INR,26.043864383494437,0,Finance,
CAPITALSFB,CAPITAL SMALL FIN BANK L,281.45,INR,0.30292230933712255,52896,0.8811814388165621,12712127446,INR,9.691804407713498,29.04,INR,17.281208351843624,0.427122263747998,Finance,Strong buy
GPTHEALTH,GPT HEALTHCARE LTD,154.82,INR,4.636388213030538,1004038,3.3972596250636538,12697984168.75,INR,25.451257603156336,6.083,INR,,1.61550888529887,Health services,Neutral
GGBL,GANESH GREEN BHARAT LTD,510.9,INR,3.8625736938402113,45600,0.623461853978671,12670830900,INR,44.31280031918399,11.5294,INR,,0,Electronic technology,
HARIOMPIPE,HARIOM PIPE INDUSTRIES L,409.3,INR,-1.6460410909527732,233601,1.5190616712988314,12664073203,INR,20.534303273548225,19.9325,INR,8.623978201634873,0.146717202592004,Non-energy minerals,
ATULAUTO,ATUL AUTO LTD,454.7,INR,0.6307402899192134,39314,0.7187702253538637,12594918521,INR,,,,,0,Consumer durables,
MONTECARLO,MONTE CARLO FASHIONS LTD.,607,INR,-0.5162664918462636,21765,0.978959015508618,12586436277,INR,15.504707607268566,39.1494,INR,32.66575849378851,3.29435018942514,Consumer non-durables,
UNIECOM,UNICOMMERCE ESOLUTIONS L,121.36,INR,-1.156540153119402,308012,0.7629815761990729,12551645606.5,INR,72.81454370912581,1.6667,INR,,0,Technology services,Buy
ICEMAKE,ICE MAKE REFRIGERAT LTD,794.3,INR,1.7029449423815561,22484,0.9475884623813619,12533843767,INR,54.231386338032976,14.6465,INR,-11.964825600615494,0.25179403248143,Producer manufacturing,
KROSS,KROSS LTD,194.38,INR,0.10299721907507911,92560,0.2727950052814245,12530954835,INR,26.10318803212204,7.4466,INR,,0,Producer manufacturing,
SIGNPOST,SIGNPOST INDIA LTD,234.23,INR,3.248699638543585,240034,0.2127984008337679,12523335000,INR,24.72293175149353,9.4742,INR,6.282111686971355,0.213401621852326,Commercial services,
MANALIPETC,MANALI PETROCHEMICALS LTD,72.77,INR,-1.435730732764462,1303967,0.7643022655160656,12509505089,INR,42.68035190615836,1.705,INR,52.65466917360552,1.03121132957514,Process industries,
OAL,ORIENTAL AROMATICS LTD,369.3,INR,-0.20267531414673692,13226,0.8187192423163824,12433314026,INR,36.213338040184745,10.1979,INR,276.96004140021444,0.135336310732169,Process industries,
BARBEQUE,BARBEQUE NATION HOSP. LTD,316.45,INR,0.332910589727334,48787,0.3317602257658699,12374922718,INR,,-7.1216,INR,-107.05937082049195,0,Consumer services,Buy
SCODATUBES,SCODA TUBES LTD,205.22,INR,-0.9364742228229377,3012236,2.239294305858284,12329251620,INR,,,,,0,Non-energy minerals,
WEALTH,WEALTH FRST PORT. MG. LTD,1152.8,INR,-4.561635897011353,18261,1.993689542983165,12283084212,INR,35.85747834336459,32.1495,INR,-20.26789412205277,1.64816099930604,Finance,
JAYAGROGN,JAYANT AGRO ORGANICS LTD,253,INR,-0.01975894092077114,8447,1.0536360234501685,12248105719,INR,13.811174495728363,18.3185,INR,4.144518036328487,0.983090837593394,Process industries,
BCLIND,BCL INDUSTRIES LTD,41.23,INR,-0.16949152542372953,311360,0.5228814367685605,12184341905,INR,12.828650549177011,3.2139,INR,-4.572582321327827,0.60562015503876,Consumer non-durables,
VASCONEQ,VASCON ENGINEERS LTD,53.51,INR,0.35633908477118853,481898,0.3830063075892788,12113148689,INR,9.285577940895761,5.7627,INR,88.76768867924527,0,Industrial services,
DVL,DHUNSERI VENTURES LTD,343.9,INR,0.2916302128900554,9204,0.49987237070065765,12045012539,INR,8.355524024257502,41.1584,INR,-5.829594360538408,1.45391102064554,Consumer non-durables,
INDOAMIN,INDO AMINES LTD,165.38,INR,-1.0115520440533896,113633,0.23919055825303517,12038647694,INR,20.769858712715855,7.9625,INR,31.650739062861692,0.301477238468496,Process industries,
STEELXIND,STEEL EXCHANGE INDIA LTD,10,INR,-0.5964214711729672,3945221,0.6021056706920429,11976333008,INR,46.125461254612546,0.2168,INR,152.093023255814,0,Non-energy minerals,
OSWALGREEN,OSWAL GREENTECH LTD,46.55,INR,0.2584535860435009,175724,0.14321897782674795,11964738015,INR,138.5004462957453,0.3361,INR,35.46956872228941,0,Finance,
VALIANTORG,VALIANT ORGANICS LTD,424.95,INR,2.102354637193657,21126,0.7795111727720873,11925763366,INR,,-1.3553,INR,68.02632820609608,0,Process industries,
OSWALAGRO,OSWAL AGRO MILLS LTD,88.68,INR,1.3833314279181526,199292,0.49204973234926025,11906625196,INR,10.5524947344622,8.4037,INR,2366.5981802172,0,Finance,
DHANBANK,DHANLAXMI BANK LTD,29.93,INR,-1.1885110597556932,951634,1.0939530217073405,11825177261,INR,13.571234243221184,2.2054,INR,18.998543139265102,0,Finance,
INNOVANA,INNOVANA THINKLABS LTD,575.45,INR,3.5447593342330266,22197,0.2619319026614462,11796725250,INR,26.66218783301673,21.583,INR,7.242056097985142,0,Technology services,
ESTER,ESTER INDUSTRIES LTD,125.24,INR,-1.3003388761919819,95377,0.9422761159377908,11774044717,INR,85.98695502917954,1.4565,INR,,0,Process industries,
CEWATER,CONCORD ENVIRO SYSTEMS L,568.1,INR,0.7269503546099331,22545,0.6288246877492846,11755460912,INR,22.658471699844053,25.0723,INR,,0,Industrial services,
SHREDIGCEM,SHREE DIGVIJAY CEM CO LTD,79.35,INR,-1.5264333581533929,418880,2.291341989684366,11743777784,INR,46.566901408450704,1.704,INR,-71.45585205286699,3.77738604885419,Non-energy minerals,
APS,AUSTRALIAN PREM SOLAR I L,528.15,INR,-0.10402874976358392,42750,0.8069844266163284,11741352000,INR,26.24986953345162,20.1201,INR,,0,Electronic technology,
CHEMFAB,CHEMFAB ALKALIS LTD,808.3,INR,0.9996251405722854,6725,0.8595787105680249,11583607508,INR,,-4.8541,INR,-126.46728462377317,0.15500031000062,Process industries,
PDMJEPAPER,PUDUMJEE PAPER PRO. LTD,121.42,INR,4.5642438856355465,413608,4.048213525430531,11545919484,INR,10.085555278677631,12.039,INR,59.89746586622747,0.493421052631579,Process industries,
THEMISMED,THEMIS MEDICARE LTD.,124.89,INR,-0.7075846716489113,121708,0.9583412730534037,11509616706,INR,38.530836392805355,3.2413,INR,-31.408316580256063,0.39984006397441,Health technology,
TAC,TAC INFOSEC LTD,1088.15,INR,-2.6873546771597168,23800,0.6177004931222424,11403376740,INR,79.60772264044657,13.6689,INR,125.59290983809478,0,Technology services,
WCIL,WESTERN CARRIERS (IND) L,111.73,INR,-1.0626051536349976,374380,0.17459229309195032,11383299754.75,INR,16.87611394737637,6.6206,INR,,0,Transportation,
LIKHITHA,LIKHITHA INFRASTRUC LTD,288.1,INR,-0.3631333218052757,63865,0.7361425049247143,11365545461,INR,16.39306950411107,17.5745,INR,5.992437081219962,0.520652551197501,Industrial services,
DIFFNKG,DIFFUSION ENGINEERS LTD,303.1,INR,-0.1811295899884586,142638,0.7125426549979343,11351384051.4,INR,31.5906864277823,9.5946,INR,,0,Producer manufacturing,
GARUDA,GARUDA CONSTRUCT N ENG L,121.51,INR,0.5211780277961695,424142,0.6329352498682697,11276658888,INR,22.6951811729548,5.354,INR,,0,Industrial services,
CENTENKA,CENTURY ENKA LTD,517.55,INR,0.22269558481796617,14855,0.660145938691529,11268348418,INR,17.015435701017537,30.4165,INR,55.46622232899049,1.93911188675587,Process industries,
LINCOLN,LINCOLN PHARMA LTD,562.1,INR,0.5275865152463642,23073,0.6781808188255212,11252700910,INR,13.672008016889954,41.1132,INR,-11.742430747565644,0.320398718405126,Health technology,
REMUS,REMUS PHARMACEUTICALS L,954.25,INR,97.03187508065557,6500,0.593607305936073,11244882000,INR,32.512776831345825,29.35,INR,,0.10479434110558,Health technology,
MATRIMONY,MATRIMONY.COM LTD,525.55,INR,0.5741077408860397,3472,0.29017726554730006,11238855418,INR,25.62183718640002,20.5118,INR,-7.80094663172609,0.959324635456638,Technology services,Neutral
BALAJITELE,BALAJI TELEFILMS LTD.,93.21,INR,0.4959568733153571,143676,4.4604499691100274,11229383349,INR,11.181353614356661,8.3362,INR,325.8160085814987,0,Consumer services,
AEROENTER,AEROFLEX ENTERPRISES LTD,99.59,INR,-0.7573492775286408,175214,0.06774479250619969,11206723237,INR,18.597572362278243,5.355,INR,-76.5206753977893,0.302724520686176,Producer manufacturing,
ANDHRSUGAR,ANDHRA SUGARS LTD,82.43,INR,-0.3505802707930271,107182,0.266457707526979,11177603377,INR,43.24990817986254,1.9059,INR,-65.60554382545612,1.21256214380987,Process industries,
SRM,SRM CONTRACTORS LTD,485.2,INR,-2.570281124497994,73937,0.2961829149923748,11141703520,INR,20.172958589722267,24.052,INR,,0,Industrial services,
XCHANGING,XCHANGING SOLUTIONS LTD,99.75,INR,1.1355571327182445,196519,1.640796356364881,11110292314,INR,22.38856219419132,4.4554,INR,262.2865506586437,32.0866339115612,Technology services,
UTTAMSUGAR,UTTAM SUGAR MILLS LTD.,291,INR,-0.9698825931597831,42344,0.857975337058845,11082938648,INR,12.567805687040044,23.1544,INR,-33.20736973585146,0.860289057123193,Process industries,
SHREEPUSHK,SHRE PUSH CHEM & FERT LTD,341.65,INR,-2.4693120182700636,131390,0.6206623547662371,11074043109,INR,18.75816706381016,18.2134,INR,55.600929501418186,0.438020148926851,Process industries,
SRHHYPOLTD,SREE RAYALSEEMA HHP LTD.,641.15,INR,-0.2877138413685883,13698,0.46919153687801635,11007798675,INR,12.582843842423504,50.9543,INR,10.753122887554317,0.467799781693435,Process industries,
ESFL,ESSEN SPECIALITY FILMS L,442.4,INR,-1.1065161506650374,16920,0.245302713987474,10988791296,INR,93.75662272708006,4.7186,INR,-23.680592621346648,0.14127486437613,Producer manufacturing,
MVGJL,MANOJ VAIBHAV GEM N JEW L,223.68,INR,-0.31197076388269396,205566,0.4579035508096388,10944269604.15,INR,10.639674264621942,21.0232,INR,19.78144069100293,0,Retail trade,
KUANTUM,KUANTUM PAPERS LTD,125.69,INR,6.4087368777514335,363429,5.8542796943259585,10942859803,INR,9.524567306235033,13.1964,INR,-37.35539151693527,2.39234449760766,Process industries,
RISHABH,RISHABH INSTRUMENTS LTD,284.75,INR,-0.2626970227670753,21850,0.33363515735822036,10919799243.199999,INR,49.505380830682036,5.7519,INR,-45.376068376068375,0,Producer manufacturing,
VAKRANGEE,VAKRANGEE LTD,10.09,INR,1.8163471241170503,1073839,0.840120172408492,10918572984,INR,173.6660929432014,0.0581,INR,41.36253041362531,0.496031746031746,Retail trade,
DHARMAJ,DHARMAJ CROP GUARD LTD,325.3,INR,1.4027431421446384,15578,0.3032279036631441,10909766826,INR,31.586510918853836,10.2987,INR,-12.959660584342595,0,Process industries,
MUFTI,CREDO BRANDS MARKETING L,166.71,INR,-0.3049874416935719,71830,0.44135583430876474,10890658660,INR,15.796206105857605,10.5538,INR,14.667854581803185,0.300120048019208,Retail trade,
RACLGEAR,RACL GEARTECH LTD,920.6,INR,0.7221006564551448,5663,0.5406927894897647,10840318278,INR,41.82473229172819,22.0109,INR,-39.768277432224984,0.163114397564158,Producer manufacturing,
GULPOLY,GULSHAN POLYOLS LTD,173.6,INR,-1.581722319859398,119787,1.943985082595869,10836889386,INR,43.932683790965456,3.9515,INR,32.19698236927503,0.172661870503597,Consumer non-durables,
CREST,CREST VENTURES LTD,381.5,INR,-0.404646912935651,11121,0.4010356752624348,10835097247,INR,12.262937962070074,31.11,INR,46.82284980744544,0.262570565839569,Finance,
UNIENTER,UNIPHOS ENTERPRISES LTD,155.57,INR,-0.15403375906553435,14784,1.1781112288726503,10831766552,INR,4250.546448087432,0.0366,INR,-99.34081371683807,3.65971107544141,Producer manufacturing,
ANUHPHR,ANUH PHARMA LTD,215.52,INR,0.6068527681822479,57136,1.7983469409594792,10829203400,INR,22.798146698542325,9.4534,INR,-21.121096064148453,1.1568718186025,Health technology,
GALAPREC,GALA PRECISION ENG LTD,850.8,INR,-0.8680454413049864,23100,1.2118604943971125,10826548616.25,INR,42.1135998020047,20.2025,INR,,0,Producer manufacturing,
BIRLAMONEY,ADITYA BIRLA MONEY LTD,191.01,INR,-1.9355169935311687,74521,0.45317856224158615,10813035966,INR,14.548708964886892,13.129,INR,40.06657136151236,0,Finance,
SAHANA,SAHANA SYSTEM LTD,1312.85,INR,-3.021237303785787,39500,1.5651312530955912,10812981818.099998,INR,27.703101920236335,47.39,INR,104.91998218463121,0,Technology services,
SELAN,SELAN EXPLO. TECH LTD,710.1,INR,1.6097875080489372,137735,1.335880268815173,10771480236,INR,14.744601328903656,48.16,INR,124.10110608041765,0,Energy minerals,
ABINFRA,A B INFRABUILD LTD,167.71,INR,0.43116354272710866,27122,0.45109880697155735,10699721909,INR,55.43948960364947,3.0251,INR,8.360497188093278,0,Industrial services,
ROHLTD,ROYAL ORCHID HOTELS LTD,389.75,INR,-0.29419288820669665,25018,0.5843347464060074,10656067604,INR,22.626207505108674,17.2256,INR,-2.57564617385895,0.643417835542401,Consumer services,Strong buy
GICHSGFIN,GIC HOUSING FINANCE LTD,197.1,INR,0.823571538186089,90542,0.8026011716973814,10614044802,INR,6.615647970999899,29.793,INR,6.004917222018621,2.28310502283105,Finance,
KOTHARIPET,KOTHARI PETROCHEM LTD,179.66,INR,0.9552708473814276,39248,0.6138629037429558,10572343972,INR,16.056985047681184,11.1889,INR,3.2310147895965473,0.97406211733274,Process industries,
COOLCAPS,COOL CAPS INDUSTRIES LTD,91.4,INR,999.9458451170348,62500,0.10888501742160278,10565840000,INR,88.18988807410267,1.0364,INR,204.82352941176467,0,Producer manufacturing,
NCLIND,NCL INDUSTRIES LTD,232.93,INR,-0.7160820084395408,73058,0.23292218540934978,10527932315,INR,42.22347097850125,5.5166,INR,-73.19840062964276,1.50375939849624,Non-energy minerals,
RICOAUTO,RICO AUTO INDUSTRIES LTD,76.47,INR,0.578718926739442,346426,0.8564375711532732,10361476766,INR,48.626478443342236,1.5726,INR,-43.95381161124772,0.783392087739914,Producer manufacturing,
RADHIKAJWE,RADHIKA JEWELTECH LTD,87.81,INR,4.760200429491779,1479240,6.514610353863431,10353320000,INR,18.008982956992558,4.8759,INR,16.17030401219861,0.227946204695692,Consumer durables,
SOLEX,SOLEX ENERGY LTD,1267.15,INR,-1.968899891691151,11750,0.9562563580874873,10278028558,INR,29.379918293152297,43.1298,INR,393.76409575381524,,Producer manufacturing,
KABRAEXTRU,KABRAEXTRUSION,293.35,INR,0.29059829059829834,8199,0.3640876936672099,10268024728,INR,31.859204795985967,9.2077,INR,-4.771902245296867,1.19209809264305,Producer manufacturing,
HEXATRADEX,HEXA TRADEX LTD,185.6,INR,-1.166196283082165,16684,1.3866702128543762,10236843335,INR,,-4.5171,INR,-127.04056893486342,0,Distribution services,
ADSL,ALLIED DIGITAL SERV. LTD,181.33,INR,-0.27498212616179946,130148,0.9061956465733928,10219283819,INR,35.416015625,5.12,INR,-36.91784535015524,0.827586206896552,Technology services,
NAHARSPING,NAHAR SPINNING MILLS LTD.,281.8,INR,-1.2267788293024886,28992,1.0154318177042174,10199267475,INR,91.18855774520273,3.0903,INR,,0.353606789250354,Process industries,
TVTODAY,TV TODAY NETWORK LTD,170.42,INR,-0.8205784787289907,53690,0.6095975566140029,10191400008,INR,13.644515612489991,12.49,INR,32.18469874800242,4.97658079625293,Consumer services,Buy
ACLGATI,ALLCARGO GATI LTD,69.25,INR,0.20257560410939165,157299,0.4804118679894315,10186452648,INR,76.74830987476449,0.9023,INR,-19.03992821893226,0,Transportation,Buy
DREAMFOLKS,DREAMFOLKS SERVICES LTD,190.98,INR,-12.225388362901011,4844447,4.793439056313952,10169216546,INR,15.888519134775374,12.02,INR,-4.527402700555999,1.04766893661603,Transportation,Strong buy
VMARCIND,V MARC INDIA LTD,416.3,INR,4.993694829760406,21250,0.6877022653721683,10166337410,INR,27.534525636277053,15.1192,INR,28.29189647857445,0,Producer manufacturing,
SAURASHCEM,SAURASHTRA CEMENT LTD,91.01,INR,-0.8173496076721883,68660,0.34047035091355743,10139612804,INR,145.49960031974422,0.6255,INR,-87.74562623670239,2.1944261575598,Non-energy minerals,
PENINLAND,PENINSULA LAND LTD,31.44,INR,0.15928639694170343,111024,0.6274882159449287,10112077802,INR,,-1.0911,INR,-125.04418481878486,0,Finance,
MAMATA,MAMATA MACHINERY LTD,411,INR,-1.6511127063890831,197814,0.617983741117503,10111345020,INR,24.816293013398386,16.5617,INR,,0,Producer manufacturing,
PARSVNATH,PARSVNATH DEVELOPER LTD,23.04,INR,17.49107598164202,15230638,6.017908276142221,10078796129,INR,,-13.0269,INR,19.61879257577253,0,Finance,
AVTNPL,AVT NATURAL PRODUCTS LTD,66.09,INR,0.9161704076958445,55237,0.38111909100505953,10052266940,INR,20.88745614866787,3.1641,INR,-18.44682715603897,1.21193758521436,Consumer non-durables,
SNOWMAN,SNOWMAN LOGISTICS LTD.,60.12,INR,2.3841961852861013,269432,0.6632009058238566,10028621683,INR,183.74083129584352,0.3272,INR,-56.97567389875082,1.66611129623459,Commercial services,
MAXIND,MAX INDIA LTD,191.34,INR,1.3077778366071895,34124,0.7934134869132345,10001329265,INR,,-30.7115,INR,-148.75668232625952,0,Health services,
AVADHSUGAR,AVADH SUG & ENERGY LTD,498.35,INR,2.1523009121656247,38211,1.180634516511766,9938144489,INR,11.343744949546684,43.9317,INR,-31.353071881943727,2.01430154094068,Process industries,
SARLAPOLY,SARLA PERF. FIBERS LTD,120.02,INR,4.337998782926189,426761,6.709646076274957,9936856804,INR,16.071882909061692,7.4677,INR,89.46820926574314,2.52100840336134,Process industries,
DENTALKART,VASA DENTICITY LTD,620,INR,-0.6808169803764518,7750,0.5448154657293497,9930049580,INR,59.242838305272606,10.4654,INR,,0,Retail trade,
NDTV,NDTV LTD,154.72,INR,0.624349635796051,36087,0.6836484743084801,9899563352,INR,,-33.5173,INR,-968.1783415131621,0,Consumer services,
